# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
0.6987412420,0.1991204118,0.0001817772,1.0733887143,-7.8880029550,-0.3749566052,0.1577124445,0.0000000000
0.6992417894,0.2578752746,0.0001542983,1.5941632055,-7.7534784552,0.1611384241,-0.0880534519,0.0000000000
0.6997554389,0.0420488674,0.0004167924,1.2150342111,-8.1247207133,-0.4148937631,0.0614345838,0.0000000000
0.7002353929,0.2971304686,0.0001446992,1.4313523937,-8.1389897025,-0.1491269522,0.0447248069,0.0000000000
0.7011140254,0.2014754558,0.0002384925,1.8133476292,-8.4293110735,-0.0578466459,0.2111401691,0.0000000000
0.7012903133,0.1374417468,0.0002948080,2.6513245953,-8.1587953656,-0.3851643314,-0.2349248276,0.0000000000
0.7001671426,0.0407813198,0.0004204138,0.5186857786,-8.2934899707,-0.2082625328,-0.0480556759,0.0000000000
0.6994362350,0.0384919658,0.0004203786,2.6380628795,-8.3705569413,0.1382103179,-0.0752480402,0.0000000000
0.6996940980,0.1230615628,0.0003103357,2.5215574323,-8.1057270947,0.2514451160,-0.1542338138,0.0000000000
0.7013480649,0.0677335902,0.0003837411,2.4088805329,-8.3046934158,0.3311577927,0.0578278395,0.0000000000
0.6983188658,0.0407101058,0.0004082081,1.3880300724,-8.4099078363,0.0237809287,0.0713363788,0.0000000000
0.6997744102,0.1552834122,0.0002751753,1.3043077338,-8.4162063777,-0.0862143342,0.0886842724,0.0000000000
0.7005413829,0.1999129201,0.0002010218,1.6405067227,-8.1448532149,-0.2303491123,0.1344024532,0.0000000000
0.6999279248,0.0820742350,0.0003855014,2.4109737933,-7.9309143960,0.3482860012,-0.1675233097,0.0000000000
0.6992534313,0.0996693659,0.0003495323,2.1983486585,-8.3468334452,-0.1851846787,0.3571232093,0.0000000000
0.7009165968,0.0918345048,0.0003632993,1.0774159249,-8.4645862566,-0.1927954670,0.0106947323,0.0000000000
0.6993890431,0.0927575908,0.0003612449,1.9230719954,-8.2801490173,-0.2246031563,0.4053889111,0.0000000000
0.7009274866,0.0403680648,0.0004136314,1.1710337677,-8.0992132458,0.2328450515,0.1066134955,0.0000000000
0.7011765667,0.0730238170,0.0003802460,1.4937220920,-7.9329541949,0.0188650534,0.0240743341,0.0000000000
0.7003984918,0.0698384236,0.0003815937,2.4594428975,-7.9993488336,0.3016448159,-0.0659909206,0.0000000000
0.7008544893,0.1369180092,0.0002951550,1.3644528917,-8.2423655329,-0.4001491085,-0.0920220327,0.0000000000
0.6994171787,0.0991540330,0.0003486022,1.8480286856,-7.9147056509,0.3628367204,-0.2467341116,0.0000000000
0.7007384112,0.0912645520,0.0003667437,2.4174934175,-8.1039265014,0.0838397086,-0.0090304197,1.0000000000
0.6990586575,0.2739478687,0.0001505554,1.7265598532,-7.8646747485,0.0691836418,0.1649205786,0.0000000000
0.7003080495,0.3683957846,0.0001321420,0.2037813837,-8.4550816989,-0.0040364663,-0.0526786440,0.0000000000
0.7013323500,0.1351783530,0.0002967435,1.2665114058,-8.3196933780,-0.2645046909,-0.0263341919,0.0000000000
0.7004533547,0.1147642574,0.0003283425,0.3685926908,-8.1302421258,0.0865948158,-0.0513246524,1.0000000000
0.6987025200,0.4578168577,0.0001176957,1.9170482685,-8.3310198584,-0.2899860855,-0.0459278486,0.0000000000
0.6997517319,0.2010129779,0.0002442362,1.7228484031,-7.7619631170,-0.2780241789,0.0244569951,0.0000000000
0.6990218661,0.1547222472,0.0002755343,0.4341769764,-7.9760302629,0.3421457062,-0.0868826474,0.0000000000
0.6991222925,0.1000115788,0.0003469418,2.6272856354,-7.7899678124,-0.1871199549,-0.0736794585,0.0000000000
0.6998980988,0.1624886293,0.0002682658,2.0058636215,-7.8119529245,0.1408130554,-0.0632560702,0.0000000000
0.6990909032,0.0389899069,0.0004319406,1.6381667491,-7.9912187056,-0.4445859850,0.1494395281,0.0000000000
0.6998016282,0.4377530035,0.0001207722,0.5222687908,-7.9149225316,0.3046212530,0.1273098442,0.0000000000
0.6999813960,0.1022383385,0.0003482359,1.6099309708,-7.8150364140,0.2684655733,0.1688091576,0.0000000000
0.7001596673,0.1325058923,0.0003004583,2.8600134842,-8.2568905735,-0.0437160524,-0.1001650707,0.0000000000
0.7001146640,0.0403980478,0.0004096436,2.4707322541,-8.2060890815,-0.1259553335,-0.0821905898,0.0000000000
0.7005050895,0.1038269741,0.0003395675,2.1499960919,-8.5625978174,0.0099198329,-0.0379678596,0.0000000000
0.7000929698,0.0905836555,0.0003682138,1.3289924384,-7.8270724890,0.2546460280,-0.1610742086,0.0000000000
0.7002724684,0.4673565641,0.0001163761,0.8774580204,-8.2360018636,0.0268392187,-0.1921012874,0.0000000000
0.7005738818,0.0590296143,0.0003977224,2.1210161335,-8.5595340404,-0.0515475918,0.0398298925,0.0000000000
0.6991673504,0.1018961903,0.0003494837,2.4128996620,-8.2430571427,-0.4127721701,-0.0075951941,0.0000000000
0.6995807536,0.0404781323,0.0004112859,1.7287070151,-8.0219875925,-0.3725553612,0.2025540111,0.0000000000
0.7009539148,0.1013599831,0.0003445387,0.9766090794,-7.9851651631,0.1352691890,-0.0194016762,0.0000000000
0.7007781979,0.0391534768,0.0004085708,1.4743520310,-8.1607203598,0.3042404075,0.0256630490,0.0000000000
0.6985816265,0.1146473253,0.0003274565,0.8314640642,-7.8069872856,0.0354186654,0.2077623730,0.0000000000
0.7004432073,0.2004414388,0.0002405228,2.2663100677,-8.1212985109,0.1134132982,0.2213125053,0.0000000000
0.6998058840,0.0386068502,0.0004275947,1.5911103106,-8.0069143723,0.0099445910,-0.2075526747,0.0000000000
0.7008229903,0.1158075206,0.0003242922,2.5784710141,-8.1843626903,-0.2244111518,-0.1993929322,0.0000000000
0.7007850152,0.0617448278,0.0004020323,2.6633007575,-7.9866962259,0.4156127949,0.0128382980,0.0000000000
0.6995520829,0.0407822090,0.0004091361,1.9708366018,-8.5629111006,-0.0970777687,0.0340067021,0.0000000000
0.6992342546,0.0393725474,0.0004246838,2.3421876471,-8.1132660421,0.2134827342,0.0626083825,0.0000000000
0.6998196292,0.0864072880,0.0003748104,2.3395629538,-8.3799131084,-0.3150193916,0.2647510428,0.0000000000
0.7000074861,0.1228464895,0.0003105920,2.5181090341,-7.8979014627,0.1305130352,0.0715223854,0.0000000000
0.6990514666,0.1217084039,0.0003134166,0.4562455135,-8.1334029058,-0.1937714746,-0.0235920955,0.0000000000
0.7016780249,0.1507287090,0.0002791721,0.4922490085,-8.2833226438,0.3127454190,-0.1186125820,0.0000000000
0.6992447257,0.1402751583,0.0002899255,1.3957884479,-8.4902643386,0.1415386165,0.2028882000,0.0000000000
0.6987105531,0.1453414697,0.0002839889,0.9885169965,-8.0405647062,0.3516563778,0.0053796417,0.0000000000
0.7003431609,0.0407910110,0.0004227053,1.0820910805,-7.9427556801,-0.2524515861,0.1794973257,0.0000000000
0.6998299299,0.0973832928,0.0003559483,1.2073220585,-8.1270238504,0.1917407636,0.1230570940,0.0000000000
0.6998218134,0.4620603063,0.0001172510,1.4329070727,-8.1192083368,-0.2887786366,-0.1378272498,0.0000000000
0.7004841728,0.1455352450,0.0002837921,1.1650414950,-8.3470453158,0.2594709223,0.0472655862,0.0000000000
0.6997939505,0.1195864798,0.0003195481,2.4527122031,-8.3124287361,0.3499050251,0.0123061391,0.0000000000
0.7003914084,0.1617067866,0.0002695208,1.3157814336,-8.2838568750,0.0650753814,0.1904063909,0.0000000000
0.7008392351,0.1980766088,0.0001746798,1.5527719920,-7.9486776346,0.2967449511,-0.0279621759,0.0000000000
0.6993394190,0.1347725879,0.0002953242,0.0584986009,-8.0525149289,-0.3509599949,0.0174563245,0.0000000000
0.6987380161,0.0413995049,0.0004334118,0.2012502691,-7.9898738018,0.0335587282,-0.0716777269,0.0000000000
0.6987234302,0.1369566169,0.0002952250,2.0132574074,-7.8359281450,-0.0962199113,-0.1641362708,0.0000000000
0.6999736915,0.0412424325,0.0004277903,2.5910818069,-8.4151496914,-0.3367763269,0.0431827177,0.0000000000
0.7007655183,0.0537401485,0.0003862495,0.6796283082,-8.0848964930,-0.0767911055,-0.0759958242,1.0000000000
0.6977680169,0.0491513693,0.0003863723,0.9660505326,-8.2227151930,0.2566825319,0.0837144436,0.0000000000
0.7004060488,0.1553149255,0.0002739445,0.7745606471,-8.1985764279,-0.1814973522,0.2675984475,0.0000000000
0.7004614005,0.5074167545,0.0001113408,2.6340105414,-7.8587110101,0.2418557341,-0.1186590085,0.0000000000
0.7000849176,0.1300996049,0.0003008887,0.2565667114,-8.0320476841,0.3886263033,0.2543047704,0.0000000000
0.6995840547,0.0401766818,0.0004166960,0.8733522532,-8.2118000001,0.1291269150,0.0699755866,0.0000000000
0.6995650837,0.0404691341,0.0004095436,0.7138900407,-8.0119092050,0.4079201092,-0.0467738970,0.0000000000
0.7005465040,0.1004113545,0.0003472622,2.9646660296,-7.6765272299,-0.0059562388,0.1241496505,0.0000000000
0.7019434894,0.0895816634,0.0003677367,0.6712394938,-8.4159363219,-0.3509636404,-0.1005068254,0.0000000000
0.7004498427,0.1155054457,0.0003244852,2.5962228906,-7.8025511002,0.0117580564,-0.2084206927,0.0000000000
0.7006035745,0.0676799202,0.0004054915,1.7831487256,-7.9531029432,0.1722407495,0.4245286191,0.0000000000
0.7007531496,0.1143748586,0.0003275825,1.1550757275,-7.9514218026,0.0858893696,0.3881510001,0.0000000000
0.6995557833,0.0925250028,0.0003617664,1.6023743506,-8.1530543490,0.3388651771,-0.1274001493,0.0000000000
0.6973843019,0.0585643653,0.0004061006,1.3775877740,-7.7559205196,-0.0196439678,0.1211978295,0.0000000000
0.6999336547,0.0965712072,0.0003559735,0.3029866373,-7.8053242219,-0.3670291208,-0.0765638932,0.0000000000
0.6988032348,0.0633369883,0.0004025279,0.9065020834,-8.1889574573,0.0146749734,0.0639135326,1.0000000000
0.6997011515,0.1239090588,0.0003129718,0.4219325783,-8.2454106902,-0.0456965004,-0.1521296617,0.0000000000
0.6989919315,0.1101360202,0.0003294293,2.4481222490,-8.2419047838,-0.2967344119,0.2687459377,0.0000000000
0.7001725153,0.0951185721,0.0003611694,1.4857277878,-8.5598427450,0.1528820223,0.0126581522,0.0000000000
0.7010814986,0.3883085092,0.0001283652,0.8175432122,-7.7568720121,0.1426451684,0.1941670014,0.0000000000
0.7007666610,0.0390976188,0.0004137207,2.6801715276,-7.9877421142,0.1985990253,0.0382693496,0.0000000000
0.7007071100,0.1989023934,0.0002279024,2.6991539063,-8.4785835585,0.1408447760,0.1520877587,0.0000000000
0.6987416746,0.0913677903,0.0003658955,2.3951505070,-7.6761022262,0.0071539547,0.1103709624,0.0000000000
0.7019875031,0.0911652150,0.0003676122,2.1458858737,-8.2147732679,0.3732630354,-0.0584131097,0.0000000000
0.7010502059,0.0410912784,0.0004303743,2.1013411520,-8.1208069473,-0.2643820239,-0.2068492391,0.0000000000
0.7013128075,0.1377295868,0.0002937591,1.4438206874,-7.9989110542,0.4367989947,0.1124455304,0.0000000000
0.7010163477,0.1147219161,0.0003242015,0.6772048717,-7.9260341347,-0.1094650975,0.2444082659,0.0000000000
0.7002062326,0.0929503887,0.0003609857,2.5332308585,-8.4884884301,-0.0904039469,0.2444822966,0.0000000000
0.7001480509,0.1358760319,0.0002978716,2.4210747594,-8.0632032962,-0.0652133251,0.2364282217,0.0000000000
0.7009419819,0.1091514474,0.0003324133,1.8946603060,-8.5167255550,0.2487249289,0.0342552511,0.0000000000
0.6992970973,0.2983952282,0.0001449433,0.5631377434,-8.0692150397,0.0673336493,0.2799121684,0.0000000000
0.7017784967,0.0568058133,0.0003735784,0.6700809031,-8.4263546664,-0.0570051853,-0.1141864541,0.0000000000
0.7011682965,0.1785087849,0.0002530690,2.3252739875,-7.8249281006,-0.3414346343,0.1944396702,0.0000000000
0.7001598177,0.1279432254,0.0003041849,1.8928855188,-8.1517565011,0.1101257722,-0.0928129814,0.0000000000
0.6999971110,0.0774156669,0.0003745125,1.2237776193,-8.2593768911,-0.0142198889,-0.0951875632,0.0000000000
0.7000185153,0.0940396023,0.0003606501,0.4086685851,-8.3922198102,0.1513726027,-0.0229051419,0.0000000000
0.6995790531,0.1381895978,0.0002930371,2.1044851147,-8.2708691190,0.1958058916,0.3083422670,0.0000000000
0.6996920760,0.1395794237,0.0002913876,1.7504706163,-8.1450686296,-0.2079258928,-0.2686908716,0.0000000000
0.6987116524,0.1583509575,0.0002720415,1.9075111395,-8.0766714668,0.4197732220,-0.1783328635,0.0000000000
0.7010760451,0.1141481580,0.0003223298,0.8369674264,-7.9221783700,-0.1974609838,-0.1558100187,0.0000000000
0.6996081113,0.0415270891,0.0004195962,1.5518422817,-8.4384127039,-0.0354481154,0.1714864319,0.0000000000
0.7003866924,0.0402575683,0.0004188764,1.7645646936,-8.2294366769,0.3875737172,-0.0164838247,0.0000000000
0.6993857848,0.0607091209,0.0004051400,1.4902347541,-8.2163244895,0.0393571731,-0.1270097682,0.0000000000
0.7006329259,0.0580576912,0.0004018336,2.0740690645,-8.2701867739,-0.3834040662,-0.1211885356,0.0000000000
0.6987587378,0.0724622230,0.0003989159,0.5030175133,-8.2175505682,0.0456631579,0.3602519375,0.0000000000
0.7021112520,0.1365770245,0.0002950636,2.1250770519,-8.0445777423,0.0782870476,-0.0294200716,1.0000000000
0.7003449531,0.1018326186,0.0003475352,0.7315426922,-8.3178467745,0.0590070101,-0.2655051469,0.0000000000
0.6988763404,0.0630339189,0.0003949767,1.5861951561,-8.1918274585,0.1902980510,-0.2041603154,0.0000000000
0.6993032239,0.0394120958,0.0004329223,1.2357309076,-7.9631281573,-0.0705580203,0.2175992728,0.0000000000
0.6999777942,0.1994255903,0.0002410949,1.0783790066,-8.5893808264,-0.0134575245,0.1113184340,0.0000000000
0.7005537164,0.0379471871,0.0004117731,0.2496280268,-8.2157130891,-0.2325064790,-0.1897108339,0.0000000000
0.6982031398,0.0910689022,0.0003669052,0.5134128363,-7.9920145372,-0.0274479607,0.0582341053,1.0000000000
0.6996596815,0.1147379201,0.0003222001,2.5259316006,-7.8933358933,-0.3469537290,0.0546794363,0.0000000000
0.7011460250,0.1470944950,0.0002826646,1.6353357128,-8.4873479790,-0.2703003786,-0.1189877114,0.0000000000
0.7010552911,0.0402177942,0.0004189807,0.9977237461,-8.3657489197,-0.4279787041,0.0861125226,0.0000000000
0.7000707108,0.0996454584,0.0003498908,1.8757616815,-8.2511141567,0.2317653982,0.3581177602,0.0000000000
0.6988203524,0.1053412263,0.0003401664,1.5435803328,-7.6835587671,-0.0199581913,-0.1678059398,0.0000000000
0.6989214330,0.1305212614,0.0003019829,1.5791852355,-8.3533897813,-0.1550750261,-0.0277401060,0.0000000000
0.7004969233,0.1210345999,0.0003150095,2.3562786676,-7.8425552476,-0.1278304461,-0.1996070860,0.0000000000
0.7006521830,0.0954477129,0.0003577029,0.9674238250,-8.2228889368,-0.2256105598,-0.0042860947,0.0000000000
0.7012892417,0.1263633184,0.0003094200,0.9732910660,-7.9951207860,0.1801573393,-0.2880452113,0.0000000000
0.6996997525,0.0424171203,0.0004163194,1.5519054226,-7.7610230218,-0.2947657098,0.1575283023,0.0000000000
0.6991872464,0.1573403638,0.0002719309,2.3474245466,-8.3683818543,-0.2466351609,0.0938325561,0.0000000000
0.7011991700,0.1497824629,0.0002807081,1.8798475322,-7.6892379639,0.1349550683,-0.1312901937,0.0000000000
0.6984791535,0.0399878772,0.0004316438,2.1727967345,-8.3949219831,0.0663690539,-0.0863305450,0.0000000000
0.6983306883,0.1126634924,0.0003305669,1.4298297648,-8.4509328418,-0.3219125016,0.0680157428,0.0000000000
0.6997974071,0.0409159968,0.0004223413,1.9103758096,-8.4791053586,-0.0883714661,0.0460303948,0.0000000000
0.7005675129,0.3675054459,0.0001322146,1.6342010919,-8.0174236544,0.1892431867,0.0422199390,0.0000000000
0.7024048973,0.0397151015,0.0004256792,2.2670563009,-7.7967243791,-0.2011123625,0.0611131384,0.0000000000
0.7001687189,0.0599023641,0.0003966485,0.7838456887,-7.9378132994,-0.3273644629,-0.0421591629,0.0000000000
0.6981334877,0.1063668887,0.0003415497,1.3212419861,-8.0571690335,-0.2263337511,0.0564416162,0.0000000000
0.6997797278,0.0600146893,0.0004048074,0.8963144539,-8.4048247979,0.3231759920,-0.1300653403,0.0000000000
0.6981636105,0.0417498599,0.0004100167,1.0646436248,-7.8996332719,-0.3836925592,0.2039056865,0.0000000000
0.7002946706,0.0409120982,0.0004101919,2.1856541462,-7.9683042559,-0.1406103304,-0.3705090598,0.0000000000
