# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
<<<<<<< HEAD
0.6984741032,0.0590397048,0.0003947653,1.5563588835,-8.7074231240,0.7536307231,-0.0457948448,0.0000000000
0.7000304494,0.0406761622,0.0004268460,1.9009825952,-8.4081050105,0.1841234656,0.0253157100,0.0000000000
0.7006454661,0.0671621176,0.0004054243,0.7237776892,-7.7258585132,-0.1210065762,0.1160390463,0.0000000000
0.7005723070,0.0404093558,0.0004288994,2.9331889653,-7.7820435937,-0.6512973841,0.1008150606,0.0000000000
0.7007574101,0.1467271907,0.0002827726,1.2032818722,-8.6427165492,0.4090071006,-0.2499052751,0.0000000000
0.7009810989,0.0469134264,0.0003777177,0.8052843571,-8.5519631103,0.5978386648,0.1963504547,0.0000000000
0.7009777538,0.0977595802,0.0003549624,2.2555194326,-7.9370460633,-0.6853889879,-0.0980203731,0.0000000000
0.7008364556,0.1009610857,0.0003487030,0.4311639906,-8.2245123237,-0.8837176377,0.1763598849,0.0000000000
0.6993816286,0.0698539115,0.0003816321,2.4386836343,-8.5588597032,0.2369525589,-0.0164572907,0.0000000000
0.6996439590,0.0777837001,0.0003818303,1.9729488908,-8.4981535107,0.6143748496,0.5302567237,0.0000000000
0.7004070705,0.0774877707,0.0003905980,0.5456054898,-7.9632929209,0.6267512038,-0.0636595789,0.0000000000
0.6992150486,0.0401963312,0.0004280277,0.4988857382,-8.3720721220,0.7164260029,-0.1262830317,0.0000000000
0.6994481613,0.1190562243,0.0003170444,1.2093845857,-7.7254627244,-0.8878656515,0.1161025732,0.0000000000
0.6996914170,0.0391826195,0.0004235923,1.7692493604,-8.5499897067,0.5162739854,-0.1898156762,0.0000000000
0.7000860703,0.0802855903,0.0003818221,1.9543092415,-7.9680494882,0.1492259658,0.1330100605,0.0000000000
0.6994236348,0.5006873747,0.0001121962,1.2819038326,-8.3019072298,0.9222955671,0.0067703744,0.0000000000
0.6988155196,0.1528112035,0.0002755633,2.8160840985,-8.2327372185,0.0033210754,-0.3687209443,0.0000000000
0.7002657295,0.0405356805,0.0004262089,1.1420583528,-8.8336955520,-0.2511619265,0.1213776012,0.0000000000
0.6983235943,0.1018489492,0.0003488887,1.8108447943,-7.9959951767,-0.4227647759,-0.0612268135,0.0000000000
0.6992683188,0.1561203096,0.0002742846,1.4781066944,-8.2392111874,-0.7464186734,-0.1897468212,0.0000000000
0.7009842977,0.1581184747,0.0002725824,0.6679464520,-8.9234916086,0.4339632691,0.1555161874,0.0000000000
0.6980330727,0.0957483039,0.0003555277,1.9083744054,-8.4797119307,0.7337032272,0.1803133317,0.0000000000
0.7004474413,0.1080594315,0.0003372462,0.3329744242,-8.1395847022,-0.9078682529,-0.2551469192,0.0000000000
0.6997845792,0.0412803139,0.0004285928,2.3039297256,-8.4353009979,-0.7352569069,-0.0926684011,0.0000000000
0.6988215856,0.1555550079,0.0002738092,1.8291867575,-8.2089578752,-0.0205167569,-0.1803401149,0.0000000000
0.6996623243,0.0519021564,0.0003942652,2.3392545994,-7.5765517507,-0.3288675575,0.0878953881,0.0000000000
0.7015802008,0.3030050426,0.0001433907,1.4849448692,-7.4718031044,-0.5507625895,0.3512138738,0.0000000000
0.6984073963,0.1610486543,0.0002705276,1.8262835168,-8.3939167833,0.8850466961,-0.1758777201,0.0000000000
0.7002190260,0.0403215571,0.0004152980,1.6747504465,-7.9580516245,-0.2943438387,0.4182863920,0.0000000000
0.6988888068,0.0408881477,0.0004204486,1.7514389282,-8.0595752501,-0.9848316238,-0.0227658488,0.0000000000
0.7006290721,0.1561309132,0.0002731162,2.0978826183,-7.8507590119,-0.0273160298,0.0643269881,0.0000000000
0.6996770672,0.0419832266,0.0004201084,2.1382421884,-8.6072769220,0.3576492948,-0.1441910008,0.0000000000
0.7010317376,0.1464976037,0.0002846920,1.9827544743,-8.3046687862,0.6812380261,0.3350106074,0.0000000000
0.7003100206,0.0925222307,0.0003640110,1.2665019781,-7.8520733992,-0.1771630707,0.2228719963,0.0000000000
0.7003282984,0.0720606499,0.0003904125,2.4460324697,-8.2347313287,-0.4585797014,0.0789793374,0.0000000000
0.7000550751,0.0398548439,0.0004295779,1.6525477952,-7.6982589384,-0.1200467606,-0.0601273758,0.0000000000
0.6970249438,0.1235596337,0.0003110659,1.9226148033,-7.9952205479,-0.6665353003,-0.1392087474,0.0000000000
0.6996134816,0.6700762389,0.0000905729,2.1493520737,-8.0975763081,0.1429837474,-0.2474828914,0.0000000000
0.6992157598,0.5899590826,0.0001005035,1.9869466594,-8.6887009058,-0.4572240621,-0.2149738895,0.0000000000
0.6999742670,0.0394882633,0.0004339863,1.3114201101,-8.0171642856,-0.3311068219,-0.5125874159,0.0000000000
0.7006736888,0.1232278615,0.0003130799,2.2416157203,-8.1618460537,-0.9017114956,-0.1839207119,0.0000000000
0.7012655204,0.2524386977,0.0001553817,0.9660460865,-7.6735070187,0.8202648657,0.2432246416,0.0000000000
0.6995441535,0.1368238234,0.0002956860,1.7724660573,-8.8444554405,0.2040996224,0.0899097218,0.0000000000
0.7000892344,1.0628793522,0.0000614767,1.8331395641,-8.7388056623,-0.2087316776,0.0592158796,0.0000000000
0.7011020433,0.1489991882,0.0002789747,2.2726449971,-8.3413091513,0.6108770158,0.2784803657,0.0000000000
0.7012169471,0.0969360597,0.0003557458,2.8552685820,-8.5339302839,-0.0548264846,-0.6687613093,0.0000000000
0.7018753301,0.0411210378,0.0004116700,1.8636756676,-8.2623630215,-0.4142072901,0.4917763913,0.0000000000
0.7007157437,0.0485346202,0.0003892095,2.3479257962,-8.2539686701,-0.2845765652,0.4377050065,0.0000000000
0.7019631560,0.2013071602,0.0001751744,1.9743651238,-8.2858512960,-0.9024675693,0.0261913677,0.0000000000
0.7004847913,0.0943061597,0.0003601412,1.1825987078,-7.9300392273,-0.2072996568,-0.1258381692,0.0000000000
0.7001744523,0.1979943683,0.0001739698,1.1029690572,-7.5982320768,-0.3753577352,0.0093543290,0.0000000000
0.6986359116,0.3147736937,0.0001412519,1.2073201233,-8.4137516213,-0.6123077632,-0.0644338143,0.0000000000
0.7003185695,0.0416694469,0.0004182668,2.8991092691,-7.5512833414,-0.3070467128,0.0037984971,0.0000000000
0.7011772856,0.0838143533,0.0003821088,1.1574648027,-7.9110924122,-0.0308545533,-0.0121171543,0.0000000000
0.7006866301,0.2059057047,0.0001689666,1.4834757096,-7.3859885616,0.5213355688,0.2452939342,0.0000000000
0.7000355276,0.1054481988,0.0003414295,1.1464900351,-8.0600504008,0.5099210126,-0.0463179652,0.0000000000
0.6986319454,0.0618158082,0.0004006519,2.1454290122,-8.9195135303,0.0078642436,-0.0372397313,0.0000000000
0.6994147584,0.0410662452,0.0004202919,1.4102189746,-8.7673848306,0.0310156301,0.0811826089,0.0000000000
0.7014960996,0.1169703887,0.0003224972,2.1871462570,-8.3403612644,0.7824133117,0.0431937281,0.0000000000
0.7006794810,0.9984347363,0.0000648253,1.1678657025,-7.6738242957,0.4505132592,0.3451005058,0.0000000000
0.7012411386,0.0388884238,0.0004171928,2.2257300164,-8.2240364743,0.4236231763,-0.0746856880,0.0000000000
0.7011856090,1.1867835781,0.0000558091,1.7656083881,-8.5785639295,-0.1784556773,-0.4301924363,0.0000000000
0.6998498315,0.1363790526,0.0002937381,1.8114814607,-8.9449244458,0.2560032255,0.0466536430,0.0000000000
0.7002391319,0.1633648168,0.0002662400,1.4464053635,-8.5563251583,-0.3909996882,0.2591981093,0.0000000000
0.6999076883,0.2619789651,0.0001526049,2.9778112240,-8.6251318732,-0.5974546480,-0.3276072092,0.0000000000
0.7006918537,0.0807093651,0.0003886803,1.7991914414,-8.2342217708,-0.1606966478,-0.3028227164,0.0000000000
0.7010867784,0.0387636750,0.0004198740,0.8178397208,-8.4147468530,-0.8468195545,-0.3448058121,0.0000000000
0.7013029211,0.1629886072,0.0002662237,1.5430768592,-8.4885444828,0.9249356595,0.1017881030,0.0000000000
0.6988053877,0.0407543035,0.0004336974,0.5397907262,-7.6856141113,-0.3747811735,0.1079185778,0.0000000000
0.7000964195,0.1087742692,0.0003349638,1.2564576300,-7.5377112574,0.3504052863,-0.0696201372,0.0000000000
0.7001072614,0.1076501646,0.0003365089,1.4570594461,-8.1979196910,-0.5068680095,0.1127800125,0.0000000000
0.7005695826,0.2037002825,0.0001692297,0.9493958202,-8.4917459009,0.3191219645,0.6777661789,0.0000000000
0.7006365487,0.0907621029,0.0003715746,0.5932519195,-8.2064547775,-0.2910610883,0.0196419291,0.0000000000
0.7015064609,0.0765271893,0.0003926930,1.7926234473,-8.0965245677,-0.4780689064,-0.1616099469,0.0000000000
0.7002063792,0.1108648507,0.0003322878,1.3946233538,-7.5598602777,0.3935270018,0.4328456271,0.0000000000
0.7005541101,0.0401675721,0.0004270964,1.3346786023,-7.9326499699,-0.7029123013,0.1593764983,0.0000000000
0.6995917336,0.1420159679,0.0002877279,0.3147454240,-8.1857292668,-0.1322091970,-0.3524636613,0.0000000000
0.7003064179,0.0399707178,0.0004299912,0.5495485494,-7.6779419494,-0.2168545882,-0.1867949442,0.0000000000
0.6994463907,0.1366962775,0.0002959311,0.8021209023,-8.7060541281,0.4476620104,0.3346355571,0.0000000000
0.7006103274,0.0627730849,0.0004025442,2.5972845194,-7.6862824622,0.5445785076,-0.0988549879,0.0000000000
0.6997520533,0.0797794381,0.0003875437,1.8162927455,-7.7006877171,-0.3987299215,0.0310714292,0.0000000000
0.7001815174,0.1288105591,0.0003049527,1.3876191749,-8.9185638882,0.3191714781,0.1170976546,0.0000000000
0.7003750735,0.0925228015,0.0003630498,2.0798857994,-8.2776657242,-0.5818267188,0.0355440522,0.0000000000
0.6994642915,0.0553284858,0.0004027904,0.8209990012,-8.1066400845,-0.9930577276,-0.0215700940,0.0000000000
0.7004598901,0.1321833136,0.0002999269,2.1547059964,-8.0077239029,0.4850893848,-0.0504047752,0.0000000000
0.7006106694,0.0665437744,0.0003768518,0.9883381516,-7.5664706089,0.6540240384,-0.1023523003,0.0000000000
0.6984247082,0.0407525477,0.0004323106,1.8745462223,-7.7656949078,0.2871319006,0.1260670970,0.0000000000
0.7000362174,0.0396089368,0.0004183815,1.4772312549,-7.6968916664,-0.8105058907,0.2008769824,0.0000000000
0.7004318737,0.3108732672,0.0001423365,1.2676279628,-8.2659807286,-0.9505801518,0.0722631218,0.0000000000
0.7002417516,0.0803932648,0.0003881087,1.0189478994,-7.9034759199,-0.1741512880,0.1291547080,0.0000000000
0.6979535856,0.2014085221,0.0001777410,0.6766271181,-8.3760613098,-0.4291304616,0.2361946229,0.0000000000
0.7012332056,0.0780381188,0.0003880863,0.9604661823,-8.6488463567,0.3361353983,-0.0471518704,0.0000000000
0.6991994812,0.1105581613,0.0003309566,1.7263356045,-8.6625225396,-0.0249275014,0.3823998357,0.0000000000
0.7016142746,0.3969088661,0.0001272272,0.6975530660,-7.9677326150,-0.6228946727,0.0988174334,0.0000000000
0.7002912986,0.0393010796,0.0004211669,0.6711108285,-8.2700776435,-0.1953722584,0.4604987104,0.0000000000
0.7003705365,0.0680085573,0.0003939930,1.6677541876,-7.5466391076,0.5134040021,-0.0108445290,0.0000000000
0.6991685518,0.1639528732,0.0002665594,2.4487387041,-7.3249318998,-0.4170599731,-0.2223334695,0.0000000000
0.6989241342,0.1042300116,0.0003442215,1.1480137503,-8.1247666540,-0.1492052525,0.2112139377,0.0000000000
0.7003953601,0.0795618899,0.0003872413,0.9170938092,-7.1521876884,0.1201060904,0.0944613732,0.0000000000
0.6972349220,0.0591668267,0.0004070918,2.1635059111,-7.3400226632,-0.3916637186,0.4979204664,0.0000000000
0.6985911412,0.1050849929,0.0003390715,2.3777640470,-7.9297846260,0.3282232833,-0.0484982771,0.0000000000
0.7006595878,0.0418711153,0.0004297822,2.5969473649,-7.6244734443,0.8186058601,-0.1700076097,0.0000000000
0.7018103053,0.6660832619,0.0000911011,1.3782278974,-8.6035318139,0.2859037196,0.0132815676,0.0000000000
0.6991807415,0.0391787937,0.0004204963,2.0210055386,-8.8244423082,-0.4157122118,-0.0426870585,0.0000000000
0.6994495892,0.0542448278,0.0003960542,3.1190499594,-7.9254733672,-0.8791310605,-0.1010688557,0.0000000000
0.6984238302,0.0649309873,0.0004057480,1.5403589243,-7.3511630661,0.3907055790,0.2057157282,0.0000000000
0.7008216990,0.1618409466,0.0002676838,1.3734546803,-8.0116034367,0.6375925808,-0.5819496791,0.0000000000
0.6991626835,0.1257201044,0.0003070113,1.6460382638,-8.6539215411,-0.7440233184,-0.3598044391,0.0000000000
0.6989262150,0.0964365215,0.0003540487,0.2661336420,-7.2125977463,-0.1265358012,-0.2029817255,0.0000000000
0.7018756817,0.0389852944,0.0004107864,1.6204342018,-7.9260660807,-0.1649802197,-0.0660958774,0.0000000000
0.6996012158,0.1284092680,0.0003020579,1.2922875675,-7.8508117122,-0.1156005207,-0.5551673142,0.0000000000
0.7007674953,0.1219426252,0.0003168411,2.1264871592,-8.9614546147,0.4753382950,0.1290241802,0.0000000000
0.6986207451,0.0576339652,0.0004018508,1.3010111554,-7.3044315041,-0.3064994643,0.1951110372,0.0000000000
0.6978126899,0.0939109287,0.0003652842,2.3269179519,-8.9025358794,0.1272292010,0.0398434896,0.0000000000
0.6996649274,0.1609432268,0.0002701792,2.0575508278,-7.5319003428,0.4338571426,0.2044129201,0.0000000000
0.7004503768,0.0937091319,0.0003587347,1.6335701264,-7.5502288440,0.0549278847,-0.1376545219,0.0000000000
0.7006171490,0.0558486994,0.0004060008,2.4044607344,-8.5581477849,0.7262208615,0.2084399468,0.0000000000
0.6990342253,0.0389149384,0.0004210153,1.9917636053,-8.3507417005,0.8800754507,-0.0701057313,0.0000000000
0.7008812962,0.4934746309,0.0001130255,1.7988207974,-7.2434166627,0.3001457712,0.0761812905,0.0000000000
0.7004055341,0.0387988236,0.0004327820,1.1623495313,-7.2438455004,-0.0801261289,-0.0730025771,0.0000000000
0.7001468293,0.1511600145,0.0002767991,0.8935136651,-8.4327015967,0.4274371513,0.0800676526,0.0000000000
0.7006143221,0.0434158826,0.0003838075,0.7536944472,-7.2175070362,-0.2669700522,0.0789348553,0.0000000000
0.7006884378,0.0720343058,0.0003997190,1.9627488698,-8.3642413046,0.6982231022,-0.0021280642,0.0000000000
0.6993666217,0.0915462133,0.0003643818,2.2389191921,-7.7639097133,-0.6231829318,0.0969796121,0.0000000000
0.7008625471,0.0994270604,0.0003513195,1.7979824102,-7.7105514219,0.2172815455,0.0217937624,0.0000000000
0.6995313899,0.1389230333,0.0002912540,2.0881196873,-8.0112400511,0.1384183650,0.0220223023,0.0000000000
0.6994635286,0.1991039027,0.0001719773,0.3685804594,-8.1001378085,-0.4854299857,0.0465713538,0.0000000000
0.6999369087,0.0406566989,0.0004151831,1.2253713735,-8.6462459483,-0.7307468754,-0.4082200586,0.0000000000
0.7008106873,0.1195439361,0.0003183649,0.7805200129,-7.8882125295,-0.8554507739,0.1940128492,0.0000000000
0.6997118811,0.1629921569,0.0002673500,1.5377281273,-8.5735784687,0.6551412744,-0.2645519583,0.0000000000
0.7012202164,0.0400050376,0.0004278917,2.3730096983,-8.9168736223,-0.3269812329,-0.0435851912,0.0000000000
0.7003228018,0.0804324479,0.0003880269,1.7097421111,-8.7365003654,-0.2628311768,0.2077123958,0.0000000000
0.7000158134,0.1093146546,0.0003341866,0.5493350885,-7.3006811680,-0.2922128450,0.0178190364,0.0000000000
0.6990107842,0.0409786527,0.0004246475,2.1958353534,-7.4382388119,-0.6508686212,0.2584829027,0.0000000000
0.6996845660,0.1200213379,0.0003152387,1.3995445131,-8.1377447120,-0.2522205746,0.4183570210,0.0000000000
0.7008621337,0.1271407261,0.0003048434,2.5096175845,-8.1622841629,0.2950640695,0.2593161865,0.0000000000
0.7003118497,0.0407903189,0.0004150987,1.2496756499,-7.6904751342,0.7442546785,-0.0974215988,0.0000000000
0.6994404053,0.1205267098,0.0003147784,0.7140939877,-7.2734010594,0.2004137867,-0.3205463629,0.0000000000
0.7001434774,0.4586913226,0.0001178059,2.3266845244,-8.6339739945,0.1571540257,0.3544795690,0.0000000000
0.7006194348,0.1026554259,0.0003474805,2.4936478574,-7.9549767068,-0.6907710632,0.3499343059,0.0000000000
0.6981239635,0.8437781740,0.0000750456,1.4701672751,-7.7458682390,-0.4851538533,0.3010277235,0.0000000000
0.7012280326,0.0404204035,0.0004078263,1.7301636142,-8.0201433678,-0.9246166063,0.2154005396,0.0000000000
0.7004722639,0.0410038571,0.0004245073,2.6457418427,-8.8596441408,-0.4303274357,-0.0677895808,0.0000000000
0.7007820585,0.0835731550,0.0003764634,0.5258980361,-8.3409359509,0.7083821114,0.6551146990,0.0000000000
0.6997061684,0.3690051636,0.0001316665,0.4352900792,-8.0169490094,0.7277304921,-0.0190633925,0.0000000000
0.7008442067,0.0996348958,0.0003491135,2.3022412290,-8.1778695321,-0.5073624084,-0.1358725231,0.0000000000
0.6999339804,0.1482613381,0.0002806504,3.0621393915,-8.3672294752,-0.3846957655,-0.1287670490,0.0000000000
0.6995431212,0.0783030211,0.0003887849,2.6619194178,-7.8238988465,0.6275499851,-0.3113759259,0.0000000000
0.6993852118,0.0401626246,0.0004260852,1.1332493446,-7.7296869144,0.6503622106,0.0939270128,0.0000000000
0.6997528464,0.1575554100,0.0002712660,1.1746804375,-8.2678266961,0.0241323921,0.2126110708,0.0000000000
0.7001012560,0.1112685958,0.0003303577,0.7240028369,-8.6295814231,-0.0794126094,-0.1914820731,0.0000000000
0.7001364803,0.0587739092,0.0004028101,2.8965809779,-8.3483917111,0.4885648731,0.2886351925,0.0000000000
0.7006347412,0.1533961694,0.0002769037,1.8012396932,-8.5403528488,0.5694436318,-0.0157643548,0.0000000000
0.6984088107,0.7222270280,0.0000852385,1.8137694294,-8.1926044707,-0.0504969384,-0.3074857155,0.0000000000
0.6996717827,0.8518163764,0.0000742992,1.3033336017,-7.4126863342,0.2017739761,0.1278707155,0.0000000000
0.7007226314,1.0669545004,0.0000613769,2.3494366917,-7.9056598709,-0.3245735971,0.2585699343,0.0000000000
0.6998854820,0.0401794338,0.0004196873,0.4493081089,-8.9879237945,0.3107094938,0.2264278501,0.0000000000
0.7021897683,0.5301990674,0.0001084508,1.4556753929,-7.9469690166,0.8802718263,0.0209672978,0.0000000000
0.6990847124,0.1182855122,0.0003186998,2.6375340296,-8.8227979524,0.5750164010,0.0654725719,0.0000000000
0.6993362602,0.3131093166,0.0001419501,2.3800973978,-8.6473474747,-0.5223432741,0.3677073036,0.0000000000
0.6988733488,0.0992230295,0.0003495445,2.1726551038,-7.9173928927,-0.5754566088,-0.0332660964,0.0000000000
0.7013775710,0.1155565780,0.0003218097,1.9035156555,-8.9127647880,0.0656946534,-0.0393051604,0.0000000000
0.7002038602,0.0400615653,0.0004190301,1.3087727882,-8.6699906641,0.1211464977,-0.2613977074,0.0000000000
0.7009668712,0.1080017432,0.0003351344,2.4576664282,-8.1262734902,0.1784271908,-0.4201447288,0.0000000000
0.7023777113,0.0399858520,0.0004266310,2.9782065946,-8.4521954001,-0.2673664386,-0.0254731879,0.0000000000
0.6994831295,0.1541904136,0.0002737526,0.5707999715,-7.2166560336,0.0010395543,0.2262527342,0.0000000000
0.7024000177,0.2568824084,0.0001544699,1.4367187215,-7.5597951450,0.5922805818,0.2093774995,0.0000000000
0.6997589853,0.0989210136,0.0003507323,0.5041172088,-8.4524283633,0.1068080174,0.7065773023,0.0000000000
0.7002533284,0.0403682769,0.0004309420,0.9430976230,-7.5617178821,0.5308663778,0.1064993257,0.0000000000
0.6995062774,0.1182897791,0.0003202619,0.7304936255,-8.3938638037,-0.2552261300,-0.0292466169,0.0000000000
0.6983567988,0.0493536596,0.0003918106,1.7287965077,-8.6255326004,-0.1115534147,-0.1918236473,0.0000000000
0.6998938859,0.1046368192,0.0003435740,1.5708607531,-8.1841252653,0.4783362995,0.1436227545,0.0000000000
0.7011323215,1.0227075378,0.0000635697,2.7956439914,-8.3786553678,-0.2800038337,0.2313606960,0.0000000000
0.6992510668,0.0391213312,0.0004302980,2.1054632885,-7.8565603753,-0.2343889410,0.0045481036,0.0000000000
0.7003456514,0.0433966695,0.0004328744,1.1993274845,-8.2739208736,-0.3567693722,-0.0609967415,0.0000000000
0.7011789266,0.1000377872,0.0003484892,2.3153371844,-7.7421612525,0.5594863284,0.0056787194,0.0000000000
0.6994532692,0.0386112131,0.0004316491,1.7513089011,-8.2989969962,-0.2075407678,-0.0145059862,0.0000000000
0.7021386176,0.1576061616,0.0002709288,1.5713314968,-8.8410790917,-0.3990961387,0.2513129330,0.0000000000
0.7004383308,0.1001008695,0.0003550268,0.6123977569,-7.4584302140,0.5329960463,0.0684347921,0.0000000000
0.7003050310,0.5669024571,0.0001038223,1.0131850248,-8.5158598261,-0.1436941816,0.1834508174,0.0000000000
0.6968249144,0.1584296672,0.0002716749,1.3182534968,-7.8456771706,0.5189057155,-0.0415383748,0.0000000000
0.7006431880,0.0412316944,0.0004088451,1.2189560025,-7.7371700983,-0.2113979272,0.7704723961,0.0000000000
0.7004842708,0.6376550800,0.0000943840,1.6603174924,-7.9899310269,0.2423639632,-0.0234258168,0.0000000000
0.7000408430,0.1303164696,0.0003040059,1.2240613551,-8.6576195978,-0.2564981264,-0.0413318590,0.0000000000
0.7000337738,0.1163778246,0.0003218363,0.2292900866,-8.9289549572,0.3569662598,0.2619176069,0.0000000000
0.7001845086,0.1067953154,0.0003368468,1.5184264071,-8.6089121779,0.4937359757,-0.5051022080,0.0000000000
0.7021659378,0.0605381870,0.0003697285,2.4525710390,-8.7727101777,-0.1308391941,0.0123290940,0.0000000000
